Record,Server Address,first
8465,172.22.1.90,1
8466,172.22.1.80,1
8467,172.24.1.80,1
8468,172.21.1.81,1
8469,172.24.1.80,1
8470,172.21.1.80,1
8471,172.24.1.81,1
8472,172.24.1.81,1
8473,172.22.1.81,1
8474,172.21.1.81,1
8475,172.22.1.90,1
8476,172.22.1.90,1
8477,172.24.1.80,1
8478,172.22.1.90,1
8479,172.21.1.81,1
8480,172.23.1.81,1
8481,172.24.1.80,1
8482,172.22.1.90,1
8483,172.22.1.90,1
8484,172.22.1.81,1
8485,172.24.1.81,1
8486,172.21.1.81,1
8487,172.22.1.90,1
8488,172.23.1.81,1
8489,172.23.1.80,1
8490,172.22.1.90,1
8491,172.21.1.81,1
8492,172.22.1.81,1
8493,172.24.1.80,1
8494,172.22.1.80,1
8495,172.24.1.81,1
8496,172.23.1.80,1
8497,172.22.1.90,1
8498,172.22.1.90,1
8499,172.24.1.80,1
8500,172.24.1.81,1
8501,172.23.1.80,1
8502,172.22.1.90,1
8503,172.22.1.80,1
8504,172.22.1.80,1
8505,172.24.1.81,1
8506,172.23.1.80,1
8507,172.22.1.81,1
8508,172.22.1.90,1
8509,172.22.1.90,1
8510,172.24.1.80,1
8511,172.24.1.81,1
8512,172.22.1.90,1
8513,172.23.1.80,1
8514,50.17.246.68,5
8515,54.225.191.62,5
8516,172.22.1.81,1
8517,172.22.1.81,1
8518,172.24.1.81,1
8519,54.225.191.62,5
8520,172.21.1.81,1
8521,172.22.1.90,1
8522,50.17.246.68,5
8523,172.22.1.81,1
8524,172.22.1.90,1
8525,172.22.1.90,1
8526,172.23.1.81,1
8527,50.17.246.68,5
8528,172.22.1.81,1
8529,54.225.191.62,5
8530,172.23.1.80,1
8531,172.21.1.81,1
8532,172.23.1.80,1
8533,172.23.1.81,1
8534,172.21.1.81,1
8535,172.24.1.81,1
8536,172.22.1.90,1
8537,172.22.1.90,1
8538,172.24.1.81,1
8539,172.23.1.81,1
8540,172.21.1.81,1
8541,172.24.1.81,1
8542,172.22.1.81,1
8543,172.22.1.90,1
8544,172.24.1.81,1
8545,172.22.1.81,1
8546,172.22.1.90,1
8547,172.22.1.90,1
8548,172.23.1.80,1
8549,172.22.1.81,1
8550,172.22.1.81,1
8551,172.22.1.81,1
8552,2.25.24.180,2
8553,50.17.246.68,5
8554,172.23.1.80,1
8555,172.22.1.81,1
8556,172.24.1.80,1
8557,172.22.1.81,1
8558,172.24.1.80,1
8559,172.22.1.90,1
8560,172.21.1.81,1
8561,50.17.246.68,5
8562,54.225.191.62,5
8563,172.22.1.81,1
8564,172.22.1.81,1
8565,2.25.24.180,2
8566,172.22.1.81,1
8567,172.22.1.81,1
8568,172.24.1.80,1
8569,172.22.1.90,1
8570,172.23.1.80,1
8571,172.21.1.81,1
8572,172.22.1.90,1
8573,172.22.1.81,1
8574,172.23.1.80,1
8575,172.21.1.81,1
8576,172.22.1.81,1
8577,172.45.8.90,1
8578,172.22.1.81,1
8579,172.22.1.81,1
8580,172.24.1.80,1
8581,172.24.1.81,1
8582,172.22.1.81,1
8583,172.45.8.100,1
8584,172.23.1.81,1
8585,172.24.1.80,1
8586,172.22.1.81,1
8587,172.23.1.80,1
8588,172.21.1.81,1
8589,172.22.1.81,1
8590,172.22.1.81,1
8591,172.21.1.80,1
8592,172.22.1.81,1
8593,172.22.1.90,1
8594,172.21.1.81,1
8595,172.22.1.90,1
8596,172.22.1.81,1
8597,172.22.1.90,1
8598,172.23.1.81,1
8599,172.22.1.90,1
8600,172.22.1.81,1
8601,172.23.1.80,1
8602,172.22.1.81,1
8603,172.22.1.90,1
8604,172.24.1.81,1
8605,172.22.1.90,1
8606,172.22.1.90,1
8607,172.45.8.90,1
8608,172.22.1.81,1
8609,172.22.1.81,1
8610,172.22.1.90,1
8611,172.22.1.90,1
8612,172.23.1.80,1
8613,50.17.246.68,5
8614,172.24.1.80,1
8615,172.24.1.80,1
8616,50.17.246.68,5
8617,172.22.1.81,1
8618,172.24.1.80,1
8619,172.24.1.81,1
8620,54.225.191.62,5
8621,172.23.1.81,1
8622,172.21.1.80,1
8623,172.23.1.81,1
8624,172.23.1.80,1
8625,172.23.1.80,1
8626,172.22.1.81,1
8627,172.22.1.90,1
8628,50.17.246.68,5
8629,172.21.1.80,1
8630,54.225.191.62,5
8631,50.17.246.68,5
8632,50.17.246.68,5
8633,172.22.1.81,1
8634,54.225.191.62,5
8635,172.22.1.81,1
8636,172.23.1.80,1
8637,172.23.1.81,1
8638,50.17.246.68,5
8639,50.17.246.68,5
8640,50.17.246.68,5
8641,172.22.1.81,1
8642,172.24.1.80,1
8643,172.45.8.90,1
8644,172.21.1.80,1
8645,50.17.246.68,5
8646,172.22.1.81,1
8647,172.22.1.81,1
8648,172.22.1.81,1
8649,172.22.1.81,1
8650,50.17.246.68,5
8651,54.225.191.62,5
8652,50.17.246.68,5
8653,54.225.191.62,5
8654,172.22.1.90,1
8655,172.23.1.80,1
8656,172.22.1.90,1
8657,54.225.191.62,5
8658,50.17.246.68,5
8659,172.22.1.81,1
8660,172.23.1.81,1
8661,54.225.191.62,5
8662,172.22.1.81,1
8663,172.22.1.90,1
8664,172.22.1.90,1
8665,172.22.1.90,1
8666,172.22.1.81,1
8667,172.21.1.80,1
8668,172.24.1.80,1
8669,172.22.1.81,1
8670,50.17.246.68,5
8671,172.22.1.81,1
8672,172.24.1.81,1
8673,172.23.1.80,1
8674,172.23.1.81,1
8675,172.23.1.81,1
8676,172.22.1.90,1
8677,172.22.1.81,1
8678,172.22.1.81,1
8679,172.22.1.81,1
8680,50.17.246.68,5
8681,172.23.1.80,1
8682,172.21.1.80,1
8683,50.17.246.68,5
8684,172.22.1.81,1
8685,172.24.1.80,1
8686,50.17.246.68,5
8687,172.23.1.81,1
8688,172.22.1.90,1
8689,172.23.1.81,1
8690,172.23.1.81,1
8691,172.24.1.80,1
8692,172.22.1.81,1
8693,172.22.1.90,1
8694,172.21.1.80,1
8695,172.22.1.81,1
8696,172.22.1.90,1
8697,172.24.1.80,1
8698,50.17.246.68,5
8699,54.225.191.62,5
8700,172.23.1.80,1
8701,172.22.1.90,1
8702,172.23.1.80,1
8703,172.23.1.81,1
8704,172.23.1.81,1
8705,172.22.1.90,1
8706,172.22.1.81,1
8707,172.22.1.81,1
8708,172.21.1.80,1
8709,50.17.246.68,5
8710,172.22.1.90,1
8711,172.22.1.81,1
8712,172.45.8.90,1
8713,172.45.8.100,1
8714,50.17.246.68,5
8715,172.22.1.90,1
8716,172.22.1.81,1
8717,50.17.246.68,5
8718,172.23.1.80,1
8719,172.24.1.81,1
8720,172.24.1.81,1
8721,172.23.1.81,1
8722,172.23.1.81,1
8723,172.22.1.81,1
8724,172.22.1.81,1
8725,172.22.1.81,1
8726,54.225.191.62,5
8727,172.23.1.80,1
8728,50.17.246.68,5
8729,172.22.1.81,1
8730,50.17.246.68,5
8731,172.21.1.80,1
8732,172.22.1.81,1
8733,50.17.246.68,5
8734,172.23.1.81,1
8735,172.21.1.81,1
8736,54.231.237.69,5
8737,172.23.1.80,1
8738,54.225.191.62,5
8739,172.21.1.80,1
8740,172.23.1.81,1
8741,50.17.246.68,5
8742,172.22.1.90,1
8743,50.17.246.68,5
8744,172.22.1.90,1
8745,172.22.1.90,1
8746,172.22.1.90,1
8747,50.17.246.68,5
8748,172.22.1.81,1
8749,172.21.1.81,1
8750,172.22.1.81,1
8751,172.22.1.81,1
8752,172.22.1.90,1
8753,172.21.1.80,1
8754,172.22.1.81,1
8755,172.24.1.80,1
8756,54.225.191.62,5
8757,172.24.1.81,1
8758,172.22.1.90,1
8759,172.23.1.80,1
8760,172.22.1.80,1
8761,172.24.1.81,1
8762,172.24.1.81,1
8763,172.22.1.81,1
8764,172.23.1.80,1
8765,50.17.246.68,5
8766,54.221.220.135,5
8767,172.22.1.81,1
8768,172.22.1.90,1
8769,172.23.1.81,1
8770,50.17.246.68,5
8771,50.17.246.68,5
8772,172.22.1.90,1
8773,172.21.1.80,1
8774,172.22.1.80,1
8775,172.22.1.80,1
8776,50.17.246.68,5
8777,54.225.191.62,5
8778,172.24.1.80,1
8779,172.24.1.80,1
8780,172.21.1.80,1
8781,172.23.1.81,1
8782,172.23.1.80,1
8783,172.22.1.80,1
8784,172.24.1.81,1
8785,172.23.1.81,1
8786,172.23.1.81,1
8787,172.22.1.90,1
8788,172.22.1.90,1
8789,172.21.1.81,1
8790,172.21.1.80,1
8791,172.22.1.80,1
8792,172.24.1.81,1
8793,172.24.1.80,1
8794,172.22.1.90,1
8795,172.22.1.90,1
8796,172.22.1.81,1
8797,172.23.1.81,1
8798,172.22.1.90,1
8799,172.21.1.80,1
8800,172.21.1.80,1
8801,172.24.1.80,1
8802,172.22.1.81,1
8803,172.23.1.80,1
8804,172.22.1.80,1
8805,172.22.1.90,1
8806,172.22.1.90,1
8807,172.22.1.90,1
8808,172.24.1.80,1
8809,172.23.1.80,1
8810,172.23.1.81,1
8811,172.22.1.90,1
8812,172.22.1.80,1
8813,172.21.1.81,1
8814,172.22.1.90,1
8815,172.21.1.80,1
8816,172.23.1.81,1
8817,172.22.1.81,1
8818,172.21.1.80,1
8819,172.24.1.80,1
8820,54.221.220.135,5
8821,172.22.1.81,1
8822,172.23.1.80,1
8823,172.22.1.81,1
8824,172.22.1.81,1
8825,172.22.1.80,1
8826,172.23.1.81,1
8827,172.22.1.90,1
8828,172.23.1.81,1
8829,172.22.1.80,1
8830,54.221.220.135,5
8831,172.24.1.80,1
8832,172.22.1.81,1
8833,172.22.1.90,1
8834,172.22.1.81,1
8835,172.23.1.81,1
8836,172.22.1.90,1
8837,172.22.1.90,1
8838,172.21.1.80,1
8839,173.194.33.142,1
8840,173.194.33.142,1
8841,172.24.1.81,1
8842,172.22.1.80,1
8843,172.24.1.80,1
8844,172.23.1.80,1
8845,172.22.1.90,1
8846,172.23.1.80,1
8847,172.22.1.81,1
8848,172.22.1.80,1
8849,172.23.1.80,1
8850,172.21.1.80,1
8851,172.22.1.90,1
8852,172.23.1.81,1
8853,172.22.1.81,1
8854,172.22.1.81,1
8855,172.22.1.81,1
8856,172.22.1.80,1
8857,172.22.1.90,1
8858,172.22.1.81,1
8859,172.22.1.90,1
8860,172.21.1.80,1
8861,172.23.1.80,1
8862,172.22.1.80,1
8863,172.23.1.81,1
8864,172.24.1.80,1
8865,172.23.1.81,1
8866,172.21.1.80,1
8867,172.24.1.80,1
8868,172.22.1.80,1
8869,172.22.1.81,1
8870,172.23.1.81,1
8871,172.22.1.81,1
8872,172.21.1.80,1
8873,172.24.1.80,1
8874,172.22.1.81,1
8875,172.22.1.90,1
8876,172.22.1.80,1
8877,172.22.1.81,1
8878,172.23.1.81,1
8879,172.22.1.81,1
8880,172.22.1.90,1
8881,172.21.1.80,1
8882,172.22.1.90,1
8883,172.22.1.90,1
8884,172.22.1.81,1
8885,172.24.1.80,1
8886,172.22.1.81,1
8887,172.22.1.81,1
8888,172.22.1.90,1
8889,172.23.1.81,1
8890,172.24.1.81,1
8891,172.22.1.81,1
8892,172.24.1.80,1
8893,172.22.1.90,1
8894,172.45.8.90,1
8895,172.22.1.90,1
8896,172.22.1.90,1
8897,172.22.1.80,1
8898,172.21.1.81,1
8899,172.23.1.81,1
8900,172.22.1.90,1
8901,172.22.1.90,1
8902,172.22.1.80,1
8903,172.22.1.90,1
8904,172.23.1.81,1
8905,172.22.1.81,1
8906,172.21.1.80,1
8907,172.45.8.90,1
8908,172.21.1.80,1
8909,172.24.1.80,1
8910,172.22.1.81,1
8911,172.22.1.90,1
8912,172.24.1.81,1
8913,172.23.1.81,1
8914,172.22.1.90,1
8915,172.22.1.90,1
8916,172.22.1.80,1
8917,172.21.1.81,1
8918,172.22.1.81,1
8919,172.22.1.90,1
8920,172.22.1.90,1
8921,172.22.1.81,1
8922,172.22.1.81,1
8923,172.22.1.80,1
8924,172.21.1.80,1
8925,172.23.1.81,1
8926,54.221.220.135,5
8927,172.22.1.81,1
8928,172.22.1.90,1
8929,172.22.1.80,1
8930,172.22.1.81,1
8931,172.22.1.81,1
8932,172.24.1.81,1
8933,172.23.1.81,1
8934,172.24.1.80,1
8935,172.22.1.81,1
8936,172.24.1.80,1
8937,172.22.1.81,1
8938,172.23.1.81,1
8939,172.22.1.81,1
8940,172.22.1.90,1
8941,172.23.1.81,1
8942,172.23.1.81,1
8943,172.24.1.81,1
8944,172.21.1.80,1
8945,172.23.1.80,1
8946,172.23.1.81,1
8947,172.22.1.90,1
8948,172.21.1.80,1
8949,172.22.1.90,1
8950,172.22.1.81,1
8951,172.24.1.81,1
8952,172.23.1.80,1
8953,172.24.1.81,1
8954,172.24.1.81,1
8955,172.22.1.81,1
8956,172.23.1.81,1
8957,172.22.1.81,1
8958,172.22.1.80,1
8959,172.22.1.81,1
8960,172.22.1.90,1
8961,172.22.1.90,1
8962,172.22.1.90,1
8963,172.22.1.81,1
8964,172.24.1.80,1
8965,207.46.27.40,2
8966,172.21.1.80,1
8967,207.46.27.40,2
8968,172.24.1.80,1
8969,172.21.1.80,1
8970,172.21.1.80,1
8971,172.22.1.81,1
8972,172.22.1.90,1
8973,172.23.1.81,1
8974,172.22.1.81,1
8975,172.22.1.90,1
8976,172.22.1.90,1
8977,172.22.1.90,1
8978,172.22.1.80,1
8979,172.45.8.100,1
8980,172.22.1.81,1
8981,172.22.1.81,1
8982,172.23.1.81,1
8983,50.17.246.68,5
8984,172.24.1.81,1
8985,172.22.1.90,1
8986,172.21.1.80,1
8987,172.24.1.81,1
8988,172.22.1.81,1
8989,172.22.1.90,1
8990,172.22.1.81,1
8991,172.23.1.80,1
8992,172.23.1.80,1
8993,172.21.1.81,1
8994,172.45.8.100,1
8995,172.22.1.81,1
8996,172.24.1.80,1
8997,172.23.1.81,1
8998,50.17.246.68,5
8999,172.22.1.90,1
9000,172.24.1.81,1
9001,172.21.1.80,1
9002,172.24.1.81,1
9003,172.23.1.81,1
9004,172.22.1.90,1
9005,172.22.1.90,1
9006,172.24.1.80,1
9007,172.21.1.80,1
9008,172.22.1.81,1
9009,172.22.1.90,1
9010,172.22.1.81,1
9011,172.22.1.81,1
9012,172.21.1.80,1
9013,172.22.1.80,1
9014,172.22.1.81,1
9015,172.21.1.80,1
9016,172.24.1.80,1
9017,172.22.1.90,1
9018,172.22.1.81,1
9019,172.22.1.81,1
9020,172.24.1.80,1
9021,172.22.1.90,1
9022,172.22.1.90,1
9023,172.23.1.81,1
9024,172.22.1.81,1
9025,172.24.1.81,1
9026,172.23.1.80,1
9027,172.22.1.81,1
9028,172.21.1.80,1
9029,172.23.1.80,1
9030,172.22.1.81,1
9031,172.23.1.81,1
9032,172.45.8.100,1
9033,172.24.1.80,1
9034,172.22.1.80,1
9035,172.23.1.81,1
9036,172.22.1.90,1
9037,172.22.1.81,1
9038,172.22.1.81,1
9039,172.21.1.80,1
9040,172.22.1.90,1
9041,172.23.1.81,1
9042,172.23.1.81,1
9043,172.21.1.80,1
9044,172.22.1.81,1
9045,172.24.1.81,1
9046,172.23.1.81,1
9047,172.22.1.90,1
9048,172.22.1.81,1
9049,172.22.1.90,1
9050,172.22.1.90,1
9051,172.21.1.80,1
9052,172.23.1.80,1
9053,172.22.1.90,1
9054,172.22.1.80,1
9055,172.22.1.81,1
9056,172.23.1.81,1
9057,172.22.1.90,1
9058,172.22.1.81,1
9059,172.22.1.90,1
9060,172.22.1.90,1
9061,172.21.1.80,1
9062,172.23.1.80,1
9063,172.22.1.90,1
9064,172.22.1.90,1
9065,172.22.1.90,1
9066,172.23.1.81,1
9067,172.23.1.80,1
9068,172.23.1.81,1
9069,172.22.1.81,1
9070,172.24.1.81,1
9071,172.21.1.80,1
9072,172.22.1.90,1
9073,172.23.1.81,1
9074,172.23.1.80,1
9075,172.23.1.80,1
9076,172.22.1.90,1
9077,172.22.1.90,1
9078,172.22.1.90,1
9079,172.22.1.81,1
9080,172.22.1.81,1
9081,172.22.1.90,1
9082,172.22.1.81,1
9083,172.21.1.81,1
9084,172.24.1.80,1
9085,172.22.1.90,1
9086,172.21.1.80,1
9087,172.22.1.80,1
9088,172.24.1.80,1
9089,172.22.1.90,1
9090,172.22.1.81,1
9091,172.21.1.80,1
9092,172.24.1.80,1
9093,172.24.1.81,1
9094,172.23.1.81,1
9095,172.22.1.81,1
9096,172.21.1.81,1
9097,172.23.1.80,1
9098,172.21.1.80,1
9099,172.23.1.80,1
9100,172.22.1.81,1
9101,172.22.1.90,1
9102,172.24.1.80,1
9103,172.21.1.81,1
9104,172.22.1.80,1
9105,172.22.1.81,1
9106,172.22.1.90,1
9107,172.22.1.81,1
9108,172.24.1.80,1
9109,172.21.1.80,1
9110,172.22.1.81,1
9111,50.17.246.68,5
9112,50.17.246.68,5
9113,54.225.191.62,5
9114,172.45.8.100,1
9115,172.21.1.81,1
9116,172.21.1.80,1
9117,172.24.1.81,1
9118,50.17.246.68,5
9119,172.24.1.80,1
9120,172.22.1.81,1
9121,50.17.246.68,5
9122,172.22.1.90,1
9123,172.24.1.81,1
9124,172.23.1.80,1
9125,172.22.1.90,1
9126,172.22.1.90,1
9127,172.22.1.90,1
9128,172.21.1.80,1
9129,172.23.1.81,1
9130,172.23.1.81,1
9131,172.22.1.81,1
9132,172.22.1.90,1
9133,172.22.1.81,1
9134,172.21.1.80,1
9135,172.21.1.81,1
9136,172.24.1.80,1
9137,172.22.1.81,1
9138,172.23.1.80,1
9139,172.22.1.81,1
9140,172.21.1.81,1
9141,172.21.1.80,1
9142,172.22.1.90,1
9143,172.22.1.81,1
9144,172.22.1.80,1
9145,172.22.1.90,1
9146,172.24.1.81,1
9147,172.22.1.90,1
9148,172.22.1.90,1
9149,172.21.1.80,1
9150,172.23.1.80,1
9151,172.24.1.81,1
9152,172.24.1.80,1
9153,172.24.1.80,1
9154,172.22.1.81,1
9155,172.22.1.80,1
9156,172.22.1.90,1
9157,204.79.197.200,2
9158,172.22.1.90,1
9159,172.22.1.81,1
9160,172.22.1.90,1
9161,172.22.1.80,1
9162,172.24.1.80,1
9163,172.22.1.81,1
9164,172.22.1.90,1
9165,172.22.1.81,1
9166,172.21.1.80,1
9167,172.23.1.80,1
9168,172.22.1.81,1
9169,172.21.1.80,1
9170,172.22.1.81,1
9171,54.221.220.135,5
9172,172.217.14.174,1
9173,172.22.1.80,1
9174,104.19.193.102,1
9175,54.221.220.135,5
9176,54.221.220.135,5
9177,172.22.1.80,1
9178,172.22.1.81,1
9179,172.24.1.80,1
9180,54.221.220.135,5
9181,172.22.1.80,1
9182,172.22.1.81,1
9183,172.22.1.90,1
9184,172.21.1.80,1
9185,172.22.1.90,1
9186,172.22.1.81,1
9187,172.22.1.81,1
9188,172.22.1.90,1
9189,172.23.1.80,1
9190,172.24.1.80,1
9191,172.22.1.90,1
9192,172.21.1.80,1
9193,172.22.1.80,1
9194,172.22.1.90,1
9195,172.22.1.81,1
9196,172.23.1.80,1
9197,172.22.1.80,1
9198,172.22.1.81,1
9199,172.22.1.81,1
9200,172.22.1.90,1
9201,172.22.1.81,1
9202,172.24.1.80,1
9203,172.22.1.81,1
9204,172.22.1.90,1
9205,172.22.1.90,1
9206,172.24.1.81,1
9207,172.21.1.80,1
9208,172.22.1.90,1
9209,172.22.1.81,1
9210,172.22.1.80,1
9211,172.22.1.81,1
9212,172.22.1.90,1
9213,172.22.1.90,1
9214,172.22.1.81,1
9215,172.22.1.90,1
9216,172.24.1.80,1
9217,172.23.1.80,1
9218,172.21.1.80,1
9219,172.22.1.81,1
9220,172.22.1.81,1
9221,172.22.1.81,1
9222,172.22.1.81,1
9223,172.22.1.81,1
9224,172.24.1.81,1
9225,172.22.1.90,1
9226,172.21.1.80,1
9227,172.22.1.90,1
9228,172.22.1.81,1
9229,172.22.1.80,1
9230,172.21.1.80,1
9231,172.22.1.81,1
9232,172.24.1.80,1
9233,172.22.1.81,1
9234,172.22.1.80,1
9235,172.22.1.81,1
9236,172.24.1.81,1
9237,172.24.1.81,1
9238,172.24.1.80,1
9239,172.21.1.81,1
9240,172.22.1.81,1
9241,172.24.1.80,1
9242,172.24.1.81,1
9243,172.22.1.90,1
9244,172.22.1.81,1
9245,172.22.1.80,1
9246,172.22.1.90,1
9247,172.22.1.90,1
9248,172.22.1.81,1
9249,172.22.1.90,1
9250,172.22.1.90,1
9251,172.22.1.90,1
9252,172.22.1.81,1
9253,172.22.1.90,1
9254,172.22.1.81,1
9255,172.21.1.81,1
9256,172.22.1.90,1
9257,172.21.1.80,1
9258,172.22.1.90,1
9259,172.22.1.81,1
9260,172.22.1.90,1
9261,172.22.1.81,1
9262,172.22.1.80,1
9263,172.22.1.90,1
9264,172.22.1.80,1
9265,162.125.33.7,1
9266,172.21.1.81,1
9267,172.22.1.81,1
9268,172.22.1.90,1
9269,172.22.1.81,1
9270,172.24.1.80,1
9271,172.22.1.90,1
9272,172.22.1.80,1
9273,172.22.1.81,1
9274,172.21.1.81,1
9275,172.22.1.81,1
9276,172.45.8.100,1
9277,172.24.1.81,1
9278,172.22.1.90,1
9279,172.23.1.80,1
9280,172.22.1.81,1
9281,172.22.1.90,1
9282,172.22.1.90,1
9283,172.21.1.81,1
9284,172.45.8.100,1
9285,172.22.1.81,1
9286,172.22.1.81,1
9287,172.22.1.80,1
9288,172.24.1.81,1
9289,172.22.1.81,1
9290,172.21.1.80,1
9291,172.22.1.90,1
9292,172.22.1.81,1
9293,172.22.1.90,1
9294,172.22.1.81,1
9295,172.22.1.90,1
9296,172.24.1.81,1
9297,172.22.1.90,1
9298,172.45.8.100,1
9299,172.45.8.100,1
9300,172.22.1.81,1
9301,172.22.1.90,1
9302,172.24.1.81,1
9303,172.22.1.90,1
9304,172.22.1.90,1
9305,172.22.1.81,1
9306,172.22.1.81,1
9307,172.22.1.81,1
9308,172.22.1.80,1
9309,172.22.1.81,1
9310,172.23.1.80,1
9311,172.24.1.80,1
9312,172.22.1.90,1
9313,172.22.1.90,1
9314,172.22.1.80,1
9315,172.21.1.80,1
9316,172.22.1.81,1
9317,172.22.1.90,1
9318,172.22.1.80,1
9319,172.22.1.81,1
9320,172.22.1.80,1
9321,172.22.1.81,1
9322,172.22.1.81,1
9323,172.22.1.90,1
9324,172.22.1.90,1
9325,172.22.1.90,1
9326,172.22.1.81,1
9327,2.25.24.180,2
9328,172.22.1.81,1
9329,172.22.1.80,1
9330,172.22.1.81,1
9331,172.24.1.80,1
9332,172.23.1.80,1
9333,172.22.1.81,1
9334,172.21.1.81,1
9335,172.22.1.81,1
9336,172.24.1.81,1
9337,172.22.1.81,1
9338,172.24.1.80,1
9339,172.22.1.90,1
9340,172.22.1.81,1
9341,172.22.1.81,1
9342,172.22.1.80,1
9343,172.22.1.81,1
9344,172.21.1.80,1
9345,172.24.1.80,1
9346,172.22.1.81,1
9347,172.24.1.81,1
9348,172.22.1.80,1
9349,172.22.1.81,1
9350,172.22.1.81,1
9351,172.22.1.81,1
9352,172.22.1.81,1
9353,172.24.1.81,1
9354,172.22.1.81,1
9355,172.22.1.80,1
9356,172.22.1.90,1
9357,172.22.1.90,1
9358,172.22.1.81,1
9359,172.24.1.81,1
9360,172.21.1.80,1
9361,172.22.1.81,1
9362,172.24.1.81,1
9363,172.22.1.90,1
9364,172.22.1.81,1
9365,172.22.1.90,1
9366,172.22.1.81,1
9367,172.22.1.81,1
9368,172.24.1.80,1
9369,172.22.1.90,1
9370,172.22.1.90,1
9371,172.22.1.80,1
9372,172.24.1.80,1
9373,172.22.1.90,1
9374,172.23.1.80,1
9375,172.22.1.81,1
9376,172.22.1.81,1
9377,65.55.44.109,6
9378,172.22.1.90,1
9379,172.22.1.81,1
9380,172.22.1.80,1
9381,172.24.1.81,1
9382,172.22.1.81,1
9383,65.55.44.108,6
9384,172.24.1.81,1
9385,172.22.1.80,1
9386,172.24.1.80,1
9387,172.22.1.81,1
9388,172.23.1.81,1
9389,172.22.1.81,1
9390,172.22.1.90,1
9391,172.22.1.80,1
9392,172.22.1.90,1
9393,172.22.1.90,1
9394,172.23.1.80,1
9395,172.22.1.80,1
9396,172.23.1.80,1
9397,172.22.1.90,1
9398,172.22.1.81,1
9399,172.23.1.81,1
9400,172.22.1.80,1
9401,172.24.1.81,1
9402,172.23.1.80,1
9403,54.231.160.64,5
9404,172.22.1.81,1
9405,172.22.1.90,1
9406,172.22.1.90,1
9407,172.22.1.90,1
9408,172.21.1.80,1
9409,172.21.1.80,1
9410,172.22.1.80,1
9411,172.22.1.81,1
9412,172.22.1.81,1
9413,172.22.1.90,1
9414,172.22.1.81,1
9415,172.23.1.81,1
9416,172.22.1.81,1
9417,172.22.1.81,1
9418,172.24.1.81,1
9419,172.22.1.80,1
9420,172.22.1.80,1
9421,172.23.1.80,1
9422,172.22.1.81,1
9423,172.22.1.90,1
9424,172.24.1.80,1
9425,172.22.1.90,1
9426,172.22.1.81,1
9427,172.22.1.90,1
9428,172.22.1.90,1
9429,172.22.1.81,1
9430,172.24.1.81,1
9431,172.22.1.90,1
9432,172.24.1.81,1
9433,172.22.1.81,1
9434,172.22.1.81,1
9435,172.22.1.81,1
9436,172.24.1.80,1
9437,172.22.1.81,1
9438,172.22.1.90,1
9439,172.24.1.80,1
9440,172.22.1.81,1
9441,172.22.1.90,1
9442,172.22.1.90,1
9443,172.23.1.81,1
9444,172.22.1.80,1
9445,172.22.1.81,1
9446,172.24.1.81,1
9447,172.22.1.90,1
9448,172.23.1.81,1
9449,172.22.1.90,1
9450,172.24.1.80,1
9451,172.22.1.90,1
9452,172.22.1.80,1
9453,172.22.1.81,1
9454,172.22.1.81,1
9455,172.24.1.81,1
9456,172.24.1.81,1
9457,172.24.1.80,1
9458,172.22.1.81,1
9459,172.22.1.90,1
9460,172.22.1.90,1
9461,172.22.1.90,1
9462,172.24.1.80,1
9463,172.22.1.81,1
9464,172.22.1.81,1
9465,172.22.1.80,1
9466,172.22.1.81,1
9467,172.22.1.90,1
9468,172.22.1.81,1
9469,172.23.1.81,1
9470,172.22.1.90,1
9471,172.24.1.80,1
9472,172.22.1.90,1
9473,172.22.1.90,1
9474,172.22.1.90,1
9475,172.22.1.80,1
9476,172.23.1.81,1
9477,172.23.1.81,1
9478,172.24.1.81,1
9479,172.22.1.81,1
9480,172.24.1.80,1
9481,172.24.1.81,1
9482,172.22.1.81,1
9483,172.22.1.81,1
9484,172.22.1.80,1
9485,172.22.1.80,1
9486,172.22.1.90,1
9487,172.22.1.81,1
9488,172.22.1.90,1
9489,172.22.1.81,1
9490,172.22.1.80,1
9491,172.24.1.80,1
9492,172.22.1.81,1
9493,172.24.1.81,1
9494,172.24.1.81,1
9495,172.22.1.90,1
9496,172.22.1.80,1
9497,172.24.1.81,1
9498,172.22.1.81,1
9499,2.25.24.180,2
9500,172.23.1.81,1
9501,172.23.1.80,1
9502,172.24.1.80,1
9503,172.22.1.90,1
9504,172.22.1.81,1
9505,172.22.1.80,1
9506,172.22.1.81,1
9507,172.22.1.90,1
9508,172.23.1.81,1
9509,172.22.1.80,1
9510,172.21.1.81,1
9511,172.22.1.81,1
9512,172.24.1.80,1
9513,172.22.1.90,1
9514,172.24.1.81,1
9515,172.23.1.81,1
9516,172.22.1.80,1
9517,172.22.1.90,1
9518,172.22.1.80,1
9519,172.22.1.81,1
9520,172.22.1.81,1
9521,172.22.1.90,1
9522,172.22.1.90,1
9523,172.22.1.81,1
9524,172.22.1.80,1
9525,172.22.1.90,1
9526,172.22.1.90,1
9527,172.23.1.81,1
9528,172.24.1.81,1
9529,172.24.1.80,1
9530,172.24.1.81,1
9531,172.24.1.80,1
9532,172.22.1.90,1
9533,172.22.1.90,1
9534,172.24.1.80,1
9535,172.24.1.81,1
9536,172.22.1.80,1
9537,172.22.1.81,1
9538,172.23.1.81,1
9539,172.22.1.81,1
9540,172.21.1.80,1
